SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu May 04 17:49:05 BRT 2017
User: aluno
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H08582
Integration Time (usec): 100000 (USB2+H08582)
Spectra Averaged: 1 (USB2+H08582)
Boxcar Smoothing: 0 (USB2+H08582)
Correct for Electrical Dark: No (USB2+H08582)
Strobe/Lamp Enabled: No (USB2+H08582)
Correct for Detector Non-linearity: No (USB2+H08582)
Correct for Stray Light: No (USB2+H08582)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0,00	414,27
1,00	414,27
2,00	414,27
3,00	320,65
4,00	355,76
5,00	374,49
6,00	346,40
7,00	322,99
8,00	325,33
9,00	330,02
10,00	322,99
11,00	376,83
12,00	276,18
13,00	236,39
14,00	334,70
15,00	383,85
16,00	358,10
17,00	397,89
18,00	346,40
19,00	360,44
20,00	374,49
21,00	367,46
22,00	447,04
23,00	402,57
24,00	409,59
25,00	456,40
26,00	482,15
27,00	414,27
28,00	421,30
29,00	521,94
30,00	416,62
31,00	503,22
32,00	425,98
33,00	498,53
34,00	475,13
35,00	479,81
36,00	416,62
37,00	550,03
38,00	461,09
39,00	444,70
40,00	491,51
41,00	521,94
42,00	524,28
43,00	472,79
44,00	496,19
45,00	454,06
46,00	482,15
47,00	444,70
48,00	496,19
49,00	503,22
50,00	512,58
51,00	423,64
52,00	442,36
53,00	510,24
54,00	564,07
55,00	550,03
56,00	468,11
57,00	482,15
58,00	470,45
59,00	477,47
60,00	505,56
61,00	486,83
62,00	477,47
63,00	425,98
64,00	465,77
65,00	447,04
66,00	493,85
67,00	477,47
68,00	505,56
69,00	505,56
70,00	533,64
71,00	482,15
72,00	482,15
73,00	512,58
74,00	500,87
75,00	489,17
76,00	521,94
77,00	454,06
78,00	547,69
79,00	500,87
80,00	435,34
81,00	486,83
82,00	451,72
83,00	447,04
84,00	447,04
85,00	503,22
86,00	493,85
87,00	533,64
88,00	456,40
89,00	524,28
90,00	435,34
91,00	433,00
92,00	458,74
93,00	505,56
94,00	496,19
95,00	425,98
96,00	543,00
97,00	470,45
98,00	547,69
99,00	454,06
100,00	475,13
101,00	500,87
102,00	540,66
103,00	468,11
104,00	503,22
105,00	500,87
106,00	489,17
107,00	486,83
108,00	442,36
109,00	507,90
110,00	465,77
111,00	461,09
112,00	451,72
113,00	503,22
114,00	500,87
115,00	521,94
116,00	451,72
117,00	496,19
118,00	472,79
119,00	507,90
120,00	435,34
121,00	440,02
122,00	470,45
123,00	510,24
124,00	461,09
125,00	496,19
126,00	512,58
127,00	477,47
128,00	465,77
129,00	507,90
130,00	512,58
131,00	465,77
132,00	470,45
133,00	479,81
134,00	447,04
