SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu May 04 17:50:30 BRT 2017
User: aluno
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H08582
Integration Time (usec): 100000 (USB2+H08582)
Spectra Averaged: 1 (USB2+H08582)
Boxcar Smoothing: 0 (USB2+H08582)
Correct for Electrical Dark: No (USB2+H08582)
Strobe/Lamp Enabled: No (USB2+H08582)
Correct for Detector Non-linearity: No (USB2+H08582)
Correct for Stray Light: No (USB2+H08582)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0,00	468,11
1,00	468,11
2,00	468,11
3,00	290,23
4,00	320,65
5,00	358,10
6,00	344,06
7,00	320,65
8,00	311,29
9,00	313,63
10,00	257,46
11,00	243,42
12,00	344,06
13,00	297,25
14,00	266,82
15,00	337,04
16,00	280,86
17,00	292,57
18,00	360,44
19,00	395,55
20,00	369,80
21,00	411,93
22,00	411,93
23,00	416,62
24,00	442,36
25,00	458,74
26,00	510,24
27,00	435,34
28,00	512,58
29,00	538,32
30,00	493,85
31,00	571,09
32,00	524,28
33,00	521,94
34,00	608,54
35,00	566,41
36,00	573,43
37,00	566,41
38,00	554,71
39,00	571,09
40,00	564,07
41,00	568,75
42,00	568,75
43,00	526,62
44,00	601,52
45,00	606,20
46,00	561,73
47,00	561,73
48,00	564,07
49,00	580,45
50,00	491,51
51,00	554,71
52,00	573,43
53,00	545,34
54,00	561,73
55,00	606,20
56,00	545,34
57,00	592,16
58,00	535,98
59,00	580,45
60,00	531,30
61,00	479,81
62,00	554,71
63,00	566,41
64,00	561,73
65,00	557,05
66,00	552,37
67,00	470,45
68,00	519,60
69,00	545,34
70,00	533,64
71,00	592,16
72,00	531,30
73,00	545,34
74,00	533,64
75,00	521,94
76,00	507,90
77,00	610,88
78,00	585,13
79,00	547,69
80,00	519,60
81,00	559,39
82,00	482,15
83,00	540,66
84,00	538,32
85,00	526,62
86,00	521,94
87,00	505,56
88,00	507,90
89,00	543,00
90,00	540,66
91,00	589,82
92,00	517,26
93,00	559,39
94,00	571,09
95,00	566,41
96,00	531,30
97,00	543,00
98,00	594,50
99,00	594,50
100,00	564,07
101,00	526,62
102,00	582,79
103,00	573,43
104,00	564,07
105,00	507,90
106,00	624,92
107,00	526,62
108,00	573,43
109,00	517,26
