0.00	388.53
1.00	388.53
2.00	388.53
3.00	344.06
4.00	299.59
5.00	400.23
6.00	313.63
7.00	285.55
8.00	400.23
9.00	320.65
10.00	322.99
11.00	294.91
12.00	318.31
13.00	313.63
14.00	353.42
15.00	376.83
16.00	339.38
17.00	348.74
18.00	395.55
19.00	414.27
20.00	454.06
21.00	437.68
22.00	433.00
23.00	430.66
24.00	435.34
25.00	444.70
26.00	418.96
27.00	475.13
28.00	416.62
29.00	404.91
30.00	472.79
31.00	458.74
32.00	507.90
33.00	503.22
34.00	498.53
35.00	489.17
36.00	547.69
37.00	493.85
38.00	451.72
39.00	526.62
40.00	543.00
41.00	512.58
42.00	512.58
43.00	561.73
44.00	493.85
45.00	512.58
46.00	465.77
47.00	550.03
48.00	543.00
49.00	500.87
50.00	449.38
51.00	503.22
52.00	461.09
53.00	498.53
54.00	531.30
55.00	578.11
56.00	517.26
57.00	491.51
58.00	521.94
59.00	503.22
60.00	484.49
61.00	496.19
62.00	489.17
63.00	444.70
64.00	472.79
65.00	491.51
66.00	528.96
67.00	447.04
68.00	507.90
69.00	528.96
70.00	491.51
71.00	566.41
72.00	435.34
73.00	482.15
74.00	435.34
75.00	521.94
76.00	461.09
77.00	456.40
78.00	430.66
79.00	442.36
80.00	489.17
81.00	514.92
82.00	557.05
83.00	496.19
84.00	465.77
85.00	528.96
86.00	514.92
87.00	477.47
88.00	456.40
89.00	491.51
90.00	531.30
91.00	451.72
92.00	505.56
93.00	564.07
94.00	479.81
95.00	526.62
96.00	498.53
97.00	510.24
98.00	526.62
99.00	442.36
100.00	561.73
101.00	468.11
102.00	454.06
103.00	571.09
104.00	545.34
105.00	454.06
106.00	468.11
107.00	524.28
108.00	512.58
109.00	498.53
110.00	528.96
111.00	540.66
112.00	451.72
113.00	545.34
114.00	496.19
115.00	517.26
116.00	538.32
117.00	493.85
118.00	503.22
119.00	477.47
120.00	477.47
121.00	447.04
122.00	505.56
123.00	486.83
124.00	528.96
125.00	550.03
126.00	564.07
127.00	486.83
128.00	482.15
129.00	500.87
130.00	505.56
131.00	498.53
132.00	557.05
133.00	496.19
134.00	496.19
135.00	475.13
136.00	477.47
137.00	479.81
138.00	528.96
139.00	433.00
140.00	571.09
141.00	531.30
142.00	510.24
143.00	514.92
144.00	580.45
145.00	533.64
146.00	503.22
147.00	505.56
148.00	477.47
149.00	543.00
150.00	491.51
151.00	500.87
152.00	472.79
153.00	535.98
154.00	514.92
155.00	514.92
156.00	491.51
157.00	517.26
158.00	557.05
159.00	528.96
160.00	493.85
161.00	554.71
162.00	472.79
163.00	512.58
164.00	517.26
165.00	470.45
166.00	456.40
167.00	484.49
168.00	596.84
169.00	524.28
170.00	470.45
171.00	507.90
172.00	524.28
173.00	524.28
174.00	507.90
175.00	514.92
176.00	482.15
177.00	472.79
178.00	535.98
179.00	496.19
180.00	470.45
181.00	582.79
182.00	498.53
183.00	472.79
184.00	531.30
185.00	437.68
186.00	514.92
187.00	519.60
188.00	517.26
189.00	491.51
190.00	477.47
191.00	472.79
192.00	533.64
193.00	592.16
194.00	521.94
195.00	596.84
196.00	496.19
197.00	517.26
198.00	493.85
199.00	535.98
200.00	472.79
201.00	528.96
202.00	470.45
203.00	456.40
204.00	514.92
205.00	512.58
206.00	496.19
207.00	514.92
208.00	489.17
209.00	430.66
210.00	444.70
211.00	517.26
212.00	498.53
213.00	524.28
214.00	559.39
215.00	566.41
216.00	517.26
217.00	578.11
218.00	545.34
219.00	535.98
220.00	468.11
221.00	531.30
222.00	507.90
223.00	470.45
224.00	475.13
225.00	496.19
226.00	514.92
227.00	538.32
228.00	514.92
229.00	519.60
230.00	482.15
231.00	498.53
232.00	454.06
233.00	533.64
234.00	514.92
235.00	479.81
236.00	528.96
237.00	470.45
238.00	479.81
239.00	477.47
240.00	519.60
241.00	526.62
242.00	503.22
243.00	535.98
244.00	564.07
245.00	507.90
246.00	489.17
247.00	491.51
248.00	552.37
249.00	486.83
250.00	545.34
251.00	463.43
252.00	505.56
253.00	521.94
254.00	500.87
255.00	510.24
256.00	498.53
257.00	482.15
258.00	491.51
259.00	512.58
260.00	547.69
261.00	493.85
262.00	484.49
263.00	456.40
264.00	510.24
265.00	636.63
266.00	526.62
267.00	575.77
268.00	496.19
269.00	484.49
270.00	550.03
271.00	566.41
272.00	486.83
273.00	503.22
274.00	454.06
275.00	482.15
276.00	479.81
277.00	550.03
278.00	528.96
279.00	449.38
280.00	507.90
281.00	468.11
282.00	493.85
283.00	538.32
284.00	486.83
285.00	601.52
286.00	505.56
287.00	440.02
288.00	507.90
289.00	475.13
290.00	540.66
291.00	496.19
292.00	496.19
293.00	500.87
