Spectrum Name:	
Description:	
Student ID:	
Detector Used:	
Comments:	
Acquisition Mode:	PHA Amp.
High Voltage:	550
Conversion Gain:	1024
Coarse Gain:	32
Fine Gain:	1.492
ULD:	100.0%
LLD:	0.0%
Calibration Coefficients:	-4.14632	1.54478	0.000139447
Channels used to calibrate:	51	324	773
Energies used to calibrate:	75	511	1273.29
Real Time Elapsed:	1207.18
Live Time Elapsed:	17.01
Start Time:	08/05/2017 12:52:11
Stop Time:	08/05/2017 13:10:41

ROIs:
Number	Low	High	Gross	Net	FWHM	Centroid

Data:
0	13247423
1	969167
2	14521789
3	94149
4	12090
5	8417
6	7750
7	8767
8	5624
9	3290
10	2581
11	1092
12	962
13	934
14	1036
15	1079
16	1186
17	1473
18	3039
19	3083
20	3496
21	3526
22	2343
23	2124
24	2126
25	2090
26	1935
27	5471
28	25434
29	11813
30	1069
31	771
32	630
33	570
34	526
35	543
36	528
37	497
38	545
39	559
40	636
41	570
42	614
43	637
44	683
45	726
46	796
47	776
48	743
49	803
50	875
51	868
52	842
53	877
54	794
55	769
56	755
57	717
58	692
59	636
60	695
61	643
62	608
63	560
64	573
65	575
66	541
67	554
68	508
69	519
70	530
71	496
72	513
73	519
74	514
75	508
76	505
77	526
78	543
79	546
80	532
81	502
82	507
83	547
84	493
85	495
86	531
87	529
88	503
89	566
90	532
91	513
92	511
93	545
94	568
95	548
96	535
97	541
98	565
99	539
100	521
101	557
102	573
103	538
104	526
105	558
106	542
107	556
108	539
109	571
110	558
111	541
112	568
113	540
114	566
115	577
116	605
117	571
118	659
119	571
120	657
121	641
122	607
123	639
124	645
125	646
126	645
127	660
128	641
129	633
130	674
131	674
132	670
133	653
134	716
135	647
136	665
137	674
138	670
139	684
140	664
141	655
142	669
143	699
144	673
145	635
146	632
147	637
148	645
149	659
150	619
151	664
152	678
153	680
154	668
155	658
156	641
157	636
158	591
159	643
160	678
161	648
162	624
163	636
164	607
165	630
166	666
167	646
168	618
169	598
170	616
171	582
172	625
173	580
174	579
175	538
176	604
177	607
178	571
179	557
180	545
181	506
182	559
183	555
184	583
185	570
186	514
187	527
188	538
189	542
190	463
191	545
192	510
193	507
194	487
195	486
196	489
197	512
198	505
199	472
200	475
201	461
202	492
203	442
204	454
205	443
206	479
207	436
208	458
209	445
210	456
211	453
212	417
213	448
214	438
215	433
216	419
217	405
218	412
219	435
220	393
221	434
222	417
223	443
224	392
225	424
226	456
227	429
228	417
229	422
230	388
231	405
232	430
233	419
234	411
235	387
236	364
237	404
238	392
239	391
240	375
241	389
242	398
243	377
244	389
245	365
246	417
247	401
248	348
249	382
250	376
251	402
252	381
253	382
254	412
255	359
256	335
257	361
258	365
259	368
260	351
261	381
262	361
263	359
264	347
265	354
266	361
267	372
268	369
269	333
270	335
271	382
272	326
273	329
274	356
275	364
276	336
277	352
278	344
279	366
280	359
281	344
282	335
283	343
284	300
285	337
286	349
287	330
288	335
289	348
290	349
291	335
292	278
293	311
294	287
295	298
296	292
297	247
298	258
299	259
300	294
301	251
302	253
303	262
304	231
305	216
306	221
307	205
308	199
309	200
310	206
311	182
312	195
313	185
314	165
315	168
316	190
317	148
318	167
319	150
320	138
321	164
322	143
323	137
324	126
325	138
326	135
327	141
328	134
329	142
330	125
331	115
332	98
333	108
334	104
335	131
336	127
337	107
338	131
339	145
340	138
341	107
342	129
343	116
344	129
345	115
346	150
347	135
348	124
349	137
350	138
351	159
352	131
353	140
354	134
355	163
356	183
357	159
358	174
359	175
360	201
361	184
362	203
363	183
364	219
365	206
366	211
367	236
368	251
369	279
370	263
371	276
372	301
373	298
374	340
375	334
376	346
377	346
378	361
379	392
380	394
381	411
382	460
383	464
384	469
385	472
386	536
387	545
388	594
389	606
390	617
391	620
392	652
393	672
394	695
395	725
396	747
397	729
398	822
399	815
400	841
401	798
402	821
403	862
404	851
405	853
406	912
407	996
408	956
409	929
410	986
411	953
412	972
413	971
414	983
415	1000
416	935
417	982
418	935
419	904
420	955
421	939
422	952
423	915
424	934
425	886
426	892
427	901
428	794
429	840
430	787
431	744
432	765
433	744
434	709
435	666
436	617
437	623
438	576
439	522
440	515
441	482
442	448
443	455
444	367
445	365
