Spectrum Name:	
Description:	
Student ID:	
Detector Used:	
Comments:	
Acquisition Mode:	PHA Amp.
High Voltage:	550
Conversion Gain:	1024
Coarse Gain:	32
Fine Gain:	1.492
ULD:	100.0%
LLD:	0.0%
Calibration Coefficients:	-4.14632	1.54478	0.000139447
Channels used to calibrate:	51	324	773
Energies used to calibrate:	75	511	1273.29
Real Time Elapsed:	1219.41
Live Time Elapsed:	17.19
Start Time:	08/05/2017 13:14:46
Stop Time:	08/05/2017 13:35:08

ROIs:
Number	Low	High	Gross	Net	FWHM	Centroid

Data:
0	13795844
1	1083282
2	14684026
3	94990
4	11862
5	8491
6	8026
7	8791
8	5664
9	3481
10	2660
11	1161
12	1025
13	1007
14	1025
15	1220
16	1309
17	1667
18	3156
19	3510
20	3924
21	4018
22	2825
23	2609
24	2588
25	2426
26	2230
27	5065
28	25259
29	13928
30	1243
31	832
32	641
33	582
34	568
35	575
36	525
37	570
38	522
39	545
40	663
41	621
42	620
43	673
44	705
45	737
46	763
47	780
48	798
49	863
50	831
51	814
52	860
53	829
54	817
55	772
56	747
57	749
58	734
59	692
60	649
61	643
62	581
63	595
64	653
65	543
66	550
67	532
68	537
69	530
70	533
71	541
72	496
73	534
74	499
75	501
76	507
77	491
78	517
79	539
80	520
81	526
82	550
83	546
84	491
85	508
86	543
87	494
88	567
89	530
90	521
91	529
92	571
93	530
94	577
95	561
96	514
97	560
98	510
99	556
100	548
101	548
102	530
103	527
104	519
105	583
106	533
107	624
108	547
109	540
110	559
111	568
112	555
113	574
114	595
115	580
116	645
117	587
118	614
119	591
120	683
121	599
122	660
123	621
124	619
125	639
126	680
127	663
128	646
129	689
130	617
131	656
132	647
133	662
134	670
135	680
136	686
137	680
138	692
139	724
140	693
141	709
142	662
143	686
144	675
145	657
146	678
147	705
148	616
149	694
150	666
151	633
152	643
153	691
154	700
155	682
156	658
157	635
158	679
159	631
160	664
161	719
162	684
163	617
164	635
165	639
166	601
167	660
168	630
169	577
170	643
171	594
172	589
173	589
174	592
175	571
176	557
177	611
178	597
179	540
180	569
181	513
182	584
183	538
184	567
185	570
186	579
187	559
188	558
189	560
190	506
191	530
192	517
193	526
194	496
195	539
196	492
197	503
198	503
199	469
200	501
201	485
202	511
203	464
204	444
205	472
206	429
207	468
208	492
209	426
210	474
211	463
212	469
213	431
214	424
215	439
216	430
217	415
218	436
219	447
220	464
221	420
222	427
223	432
224	385
225	408
226	426
227	456
228	425
229	400
230	421
231	409
232	401
233	399
234	385
235	381
236	390
237	422
238	391
239	365
240	412
241	401
242	383
243	373
244	398
245	340
246	397
247	405
248	357
249	383
250	387
251	371
252	395
253	385
254	389
255	379
256	351
257	388
258	383
259	354
260	377
261	399
262	371
263	393
264	354
265	379
266	377
267	345
268	368
269	364
270	360
271	358
272	377
273	385
274	362
275	376
276	331
277	387
278	324
279	341
280	339
281	343
282	352
283	346
284	350
285	339
286	310
287	300
288	354
289	305
290	307
291	327
292	304
293	296
294	294
295	313
296	273
297	297
298	266
299	289
300	252
301	244
302	247
303	231
304	217
305	243
306	241
307	242
308	218
309	210
310	189
311	191
312	184
313	176
314	193
315	200
316	170
317	128
318	160
319	162
320	135
321	148
322	152
323	138
324	133
325	126
326	130
327	111
328	112
329	98
330	128
331	124
332	120
333	110
334	102
335	118
336	112
337	88
338	112
339	121
340	130
341	97
342	119
343	115
344	126
345	112
346	123
347	118
348	126
349	130
350	113
351	132
352	149
353	132
354	136
355	163
356	147
357	160
358	185
359	209
360	185
361	215
362	208
363	217
364	217
365	233
366	231
367	239
368	241
369	261
370	281
371	278
372	247
373	299
374	313
375	347
376	338
377	358
378	420
379	401
380	411
381	449
382	452
383	470
384	525
385	522
386	512
387	543
388	581
389	604
390	596
391	631
392	680
393	706
394	672
395	696
396	712
397	798
398	787
399	815
400	846
401	857
402	928
403	872
404	910
405	934
406	956
407	951
408	946
409	1001
410	961
411	992
412	1018
413	1050
414	1014
415	1049
416	1042
417	1040
418	1053
419	1043
420	980
421	997
422	980
423	977
424	905
425	912
426	901
427	897
428	832
429	839
430	826
431	776
432	777
433	762
434	674
435	687
436	671
437	633
438	634
439	546
440	511
441	540
442	482
